input_id,source_file,source_index,predicted_class_id,predicted_class_name,predicted_is_defect,confidence,entropy,route,route_reason,production_auto_accept_enabled_for_class,class_auto_accept_threshold,class_margin_threshold,strongest_other_class_probability,predicted_vs_best_other_margin,margin_requirement_met,global_abstain_threshold,top_1_class,top_1_probability,top_2_class,top_2_probability,top_3_class,top_3_probability,inference_latency_ms_estimate,probability_normal,probability_center,probability_donut,probability_edge_loc,probability_edge_ring,probability_loc,probability_near_full,probability_random,probability_scratch,source_height,source_width,source_active_dies,source_failed_dies,source_failed_ratio,preprocessing_transform
record_000781915:0,artifacts/input_files/record_000781915.npy,0,0,Normal,False,0.9975587129592896,0.020118191838264465,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0012208841508254409,0.9963378288084641,True,0.7762330770492554,Normal,0.9975587129592896,Scratch,0.0012208841508254409,Loc,0.0005898283561691642,0.010505218597245403,0.9975587129592896,0.0002505954180378467,5.435748295923304e-09,0.0003732838958967477,6.695940555800917e-06,0.0005898283561691642,8.665855533163125e-11,3.7482226211693614e-09,0.0012208841508254409,42,44,1414,26,0.018387553041018388,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000782962:0,artifacts/input_files/record_000782962.npy,0,0,Normal,False,0.9992801547050476,0.00684173870831728,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0003340180846862495,0.9989461366203614,True,0.7762330770492554,Normal,0.9992801547050476,Scratch,0.0003340180846862495,Edge-Loc,0.00018355101929046214,0.010505218597245403,0.9992801547050476,6.977263547014445e-05,5.620930942917823e-10,0.00018355101929046214,4.281337169231847e-06,0.00012818339746445417,1.5381454790408533e-11,4.5109915802754585e-10,0.0003340180846862495,42,44,1414,54,0.03818953323903819,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000782969:0,artifacts/input_files/record_000782969.npy,0,0,Normal,False,0.9950358271598816,0.03750240057706833,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0023047332651913166,0.9927310938946903,True,0.7762330770492554,Normal,0.9950358271598816,Scratch,0.0023047332651913166,Loc,0.0013265213929116726,0.010505218597245403,0.9950358271598816,0.00044346225331537426,2.7674561309254386e-08,0.0008697863668203354,1.951512967934832e-05,0.0013265213929116726,3.6715075424353927e-10,1.6163594906970502e-08,0.0023047332651913166,42,44,1414,70,0.04950495049504951,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000782972:0,artifacts/input_files/record_000782972.npy,0,0,Normal,False,0.9968706965446472,0.025215402245521545,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0013507404364645481,0.9955199561081827,True,0.7762330770492554,Normal,0.9968706965446472,Scratch,0.0013507404364645481,Loc,0.0008514209184795618,0.010505218597245403,0.9968706965446472,0.0004048256669193506,9.27121224236771e-09,0.0005151028162799776,7.2145539888879284e-06,0.0008514209184795618,1.7809938246404755e-10,7.091057074859464e-09,0.0013507404364645481,42,44,1414,27,0.019094766619519095,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000783176:0,artifacts/input_files/record_000783176.npy,0,0,Normal,False,0.9986055493354797,0.01232433132827282,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0006775454385206103,0.9979280038969591,True,0.7762330770492554,Normal,0.9986055493354797,Scratch,0.0006775454385206103,Loc,0.0002820562804117799,0.010505218597245403,0.9986055493354797,0.00018105962953995913,1.7115172612491847e-09,0.0002495343505870551,4.121799975109752e-06,0.0002820562804117799,4.472154938039985e-11,1.4567046457969468e-09,0.0006775454385206103,42,44,1414,30,0.021216407355021217,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000783185:0,artifacts/input_files/record_000783185.npy,0,0,Normal,False,0.9984040856361389,0.013990329578518867,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0006699928198941052,0.9977340928162448,True,0.7762330770492554,Normal,0.9984040856361389,Scratch,0.0006699928198941052,Loc,0.00034859857987612486,0.010505218597245403,0.9984040856361389,0.00023823080118745565,2.211453686840059e-09,0.000334183539962396,5.050618256063899e-06,0.00034859857987612486,7.990719197437102e-11,2.2746136085771695e-09,0.0006699928198941052,42,44,1414,34,0.024045261669024046,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000783241:0,artifacts/input_files/record_000783241.npy,0,0,Normal,False,0.9999268054962158,0.0008558008703403175,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,3.6936231481377035e-05,0.9998898692647344,True,0.7762330770492554,Normal,0.9999268054962158,Edge-Loc,3.6936231481377035e-05,Scratch,2.394766670477111e-05,0.010505218597245403,0.9999268054962158,4.946100943925558e-06,3.4908785931375697e-12,3.6936231481377035e-05,1.3299776355779613e-06,6.024282356520416e-06,4.834470497538934e-13,6.816763733347164e-12,2.394766670477111e-05,42,44,1414,120,0.08486562942008487,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000783242:0,artifacts/input_files/record_000783242.npy,0,0,Normal,False,0.9978286623954773,0.018301822245121002,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0009140052716247737,0.9969146571238525,True,0.7762330770492554,Normal,0.9978286623954773,Scratch,0.0009140052716247737,Loc,0.0005310753476805985,0.010505218597245403,0.9978286623954773,0.00021587841911241412,4.677753739912305e-09,0.0005023422418162227,8.012835678528063e-06,0.0005310753476805985,1.4941041459604065e-10,4.684834298274154e-09,0.0009140052716247737,42,44,1414,28,0.019801980198019802,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000783280:0,artifacts/input_files/record_000783280.npy,0,0,Normal,False,0.9987665414810181,0.01108678337186575,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0005714285071007907,0.9981951129739173,True,0.7762330770492554,Normal,0.9987665414810181,Scratch,0.0005714285071007907,Loc,0.00024635405861772597,0.010505218597245403,0.9987665414810181,0.0002111571520799771,1.2636979240809865e-09,0.0002015811624005437,2.9662826364074135e-06,0.00024635405861772597,3.1674999428910056e-11,1.0603373734596744e-09,0.0005714285071007907,42,44,1414,32,0.02263083451202263,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000783526:0,artifacts/input_files/record_000783526.npy,0,0,Normal,False,0.9983047246932983,0.01467275433242321,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0007702542352490127,0.9975344704580493,True,0.7762330770492554,Normal,0.9983047246932983,Scratch,0.0007702542352490127,Loc,0.0004375179996713996,0.010505218597245403,0.9983047246932983,0.00019344079191796482,2.9937854417738663e-09,0.00028865778585895896,5.483323548105545e-06,0.0004375179996713996,5.748552328599388e-11,2.2219468487350014e-09,0.0007702542352490127,42,44,1414,31,0.021923620933521924,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000783561:0,artifacts/input_files/record_000783561.npy,0,0,Normal,False,0.9994611144065857,0.005283604841679335,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00024454513913951814,0.9992165692674462,True,0.7762330770492554,Normal,0.9994611144065857,Scratch,0.00024454513913951814,Edge-Loc,0.00014438141079153866,0.010505218597245403,0.9994611144065857,6.0308415413601324e-05,2.726859293922246e-10,0.00014438141079153866,2.843066795321647e-06,8.684826025273651e-05,1.135408086994083e-11,2.8790275719003944e-10,0.00024454513913951814,42,44,1414,53,0.03748231966053748,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000783630:0,artifacts/input_files/record_000783630.npy,0,0,Normal,False,0.9979750514030457,0.017213333398103714,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0008585292962379754,0.9971165221068077,True,0.7762330770492554,Normal,0.9979750514030457,Scratch,0.0008585292962379754,Loc,0.0005314091104082763,0.010505218597245403,0.9979750514030457,0.0002254713763250038,4.352982418964757e-09,0.00040287699084728956,6.661874067503959e-06,0.0005314091104082763,1.1331281052351372e-10,3.800759706962253e-09,0.0008585292962379754,42,44,1414,28,0.019801980198019802,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000784139:0,artifacts/input_files/record_000784139.npy,0,0,Normal,False,0.9995904564857483,0.0041502974927425385,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00016221890109591186,0.9994282375846524,True,0.7762330770492554,Normal,0.9995904564857483,Scratch,0.00016221890109591186,Edge-Loc,0.00010792225657496601,0.010505218597245403,0.9995904564857483,8.439636440016329e-05,1.3851371438722282e-10,0.00010792225657496601,1.7188114043165115e-06,5.336138201528229e-05,9.853349039468107e-12,1.9046454691196146e-10,0.00016221890109591186,42,44,1414,52,0.036775106082036775,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000784150:0,artifacts/input_files/record_000784150.npy,0,0,Normal,False,0.9973063468933105,0.022035781294107437,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0012548052472993731,0.9960515416460112,True,0.7762330770492554,Normal,0.9973063468933105,Scratch,0.0012548052472993731,Loc,0.000635616306681186,0.010505218597245403,0.9973063468933105,0.00026830376009456813,7.158939219209515e-09,0.0005255975993350148,9.379610673931893e-06,0.000635616306681186,1.706061680817328e-10,5.527896362877982e-09,0.0012548052472993731,42,44,1414,26,0.018387553041018388,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000784158:0,artifacts/input_files/record_000784158.npy,0,0,Normal,False,0.9980112314224243,0.016915207728743553,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.0009002227452583611,0.997111008677166,True,0.7762330770492554,Normal,0.9980112314224243,Scratch,0.0009002227452583611,Loc,0.0004734457761514932,0.010505218597245403,0.9980112314224243,0.00024355936329811811,3.627582234599913e-09,0.00036551139783114195,5.942056759522529e-06,0.0004734457761514932,9.12467254532423e-11,3.0607201217947022e-09,0.0009002227452583611,42,44,1414,27,0.019094766619519095,"{'source_height': 42, 'source_width': 44, 'resized_height': 92, 'resized_width': 96, 'padding_top': 2, 'padding_bottom': 2, 'padding_left': 0, 'padding_right': 0, 'scale': 2.1818181818181817}"
record_000784370:0,artifacts/input_files/record_000784370.npy,0,0,Normal,False,0.9998360872268677,0.0017552155768498778,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00010914615995716304,0.9997269410669105,True,0.7762330770492554,Normal,0.9998360872268677,Scratch,0.00010914615995716304,Center,2.6992727725883015e-05,0.010505218597245403,0.9998360872268677,2.6992727725883015e-05,1.0150507170902934e-11,1.1901716788997874e-05,3.872226841394877e-07,1.5431209249072708e-05,6.359947562085272e-14,3.833705054800962e-12,0.00010914615995716304,37,37,1090,68,0.062385321100917435,"{'source_height': 37, 'source_width': 37, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000784375:0,artifacts/input_files/record_000784375.npy,0,0,Normal,False,0.9999653100967407,0.00043238047510385513,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,1.4686997928947676e-05,0.9999506230988118,True,0.7762330770492554,Normal,0.9999653100967407,Scratch,1.4686997928947676e-05,Edge-Loc,1.4227511201170273e-05,0.010505218597245403,0.9999653100967407,2.0531949758151313e-06,3.643089790342918e-13,1.4227511201170273e-05,7.917107609500817e-07,2.9403083772194805e-06,1.7123892500367846e-14,4.840525224571179e-13,1.4686997928947676e-05,37,37,1091,106,0.09715857011915674,"{'source_height': 37, 'source_width': 37, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000784389:0,artifacts/input_files/record_000784389.npy,0,0,Normal,False,0.9998080134391785,0.0020515795331448317,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00010179243690799922,0.9997062210022705,True,0.7762330770492554,Normal,0.9998080134391785,Edge-Loc,0.00010179243690799922,Scratch,6.24275126028806e-05,0.010505218597245403,0.9998080134391785,1.1602536687860265e-05,1.721621434823406e-12,0.00010179243690799922,4.179120878688991e-06,1.1990573511866387e-05,1.4162529113868894e-13,3.3362826390437306e-12,6.24275126028806e-05,37,37,1089,95,0.08723599632690542,"{'source_height': 37, 'source_width': 37, 'resized_height': 96, 'resized_width': 96, 'padding_top': 0, 'padding_bottom': 0, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000784518:0,artifacts/input_files/record_000784518.npy,0,0,Normal,False,0.9998612403869629,0.0015271969605237246,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,6.294016930041835e-05,0.9997983002176625,True,0.7762330770492554,Normal,0.9998612403869629,Edge-Loc,6.294016930041835e-05,Scratch,5.687482553184964e-05,0.009956374924513511,0.9998612403869629,1.9021551906917011e-06,9.52058397396538e-12,6.294016930041835e-05,6.016693532728823e-06,1.1066930710512679e-05,8.483362666858452e-13,1.7034739938082133e-11,5.687482553184964e-05,33,37,953,74,0.0776495278069255,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000784541:0,artifacts/input_files/record_000784541.npy,0,0,Normal,False,0.999817430973053,0.0019862388726323843,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,7.743450260022655e-05,0.9997399964704528,True,0.7762330770492554,Normal,0.999817430973053,Edge-Loc,7.743450260022655e-05,Scratch,6.343672430375591e-05,0.009956374924513511,0.999817430973053,2.235624378954526e-05,2.694019313187468e-11,7.743450260022655e-05,2.7124303869641153e-06,1.6666928786435165e-05,5.322503722482441e-12,6.095258325844455e-11,6.343672430375591e-05,33,37,951,69,0.07255520504731862,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000784551:0,artifacts/input_files/record_000784551.npy,0,0,Normal,False,0.999605119228363,0.00400656508281827,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.00017903815023601055,0.999426081078127,True,0.7762330770492554,Normal,0.999605119228363,Scratch,0.00017903815023601055,Edge-Loc,9.822847641771659e-05,0.009956374924513511,0.999605119228363,6.639553612330928e-05,1.5834662747682415e-10,9.822847641771659e-05,4.211678060528357e-06,4.714896931545809e-05,1.1701089749904803e-11,1.9104839932282403e-10,0.00017903815023601055,33,37,953,50,0.05246589716684155,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000784850:0,artifacts/input_files/record_000784850.npy,0,0,Normal,False,0.9998522996902466,0.0016124413814395666,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,8.08053373475559e-05,0.999771494352899,True,0.7762330770492554,Normal,0.9998522996902466,Scratch,8.08053373475559e-05,Edge-Loc,4.448222534847446e-05,0.009956374924513511,0.9998522996902466,3.6110218388785142e-06,1.2387950908132606e-11,4.448222534847446e-05,2.4106425371428486e-06,1.6441967090941034e-05,3.7519699803631457e-13,1.2988034259198145e-11,8.08053373475559e-05,33,37,953,70,0.07345225603357818,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000785054:0,artifacts/input_files/record_000785054.npy,0,0,Normal,False,0.9999868869781494,0.00017646074411459267,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,7.2858724706748035e-06,0.9999796011056787,True,0.7762330770492554,Normal,0.9999868869781494,Edge-Loc,7.2858724706748035e-06,Scratch,3.5044820378971053e-06,0.009956374924513511,0.9999868869781494,1.3234449625088018e-06,7.97410504597626e-14,7.2858724706748035e-06,3.782660655815562e-07,6.780207399970095e-07,2.6005615710996896e-14,2.5779538551616576e-13,3.5044820378971053e-06,33,37,953,95,0.09968520461699895,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000785124:0,artifacts/input_files/record_000785124.npy,0,0,Normal,False,0.9999459981918335,0.00064526975620538,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,2.5206563805113547e-05,0.9999207916280284,True,0.7762330770492554,Normal,0.9999459981918335,Scratch,2.5206563805113547e-05,Edge-Loc,2.1241990907583386e-05,0.009956374924513511,0.9999459981918335,1.0074165857076878e-06,1.3438196952778036e-12,2.1241990907583386e-05,1.5708569662820082e-06,4.989688022760674e-06,6.738920944708571e-14,1.953803004800525e-12,2.5206563805113547e-05,33,37,952,67,0.0703781512605042,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000785441:0,artifacts/input_files/record_000785441.npy,0,0,Normal,False,0.9999794960021973,0.00026211998192593455,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,1.305283421970671e-05,0.9999664431679776,True,0.7762330770492554,Normal,0.9999794960021973,Edge-Loc,1.305283421970671e-05,Scratch,4.530097612587269e-06,0.009956374924513511,0.9999794960021973,7.52054802433122e-07,6.488531906862979e-14,1.305283421970671e-05,7.775431640766328e-07,1.2931775472679874e-06,1.246709424471094e-14,2.7758410804309963e-13,4.530097612587269e-06,33,37,953,124,0.13011542497376705,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000785519:0,artifacts/input_files/record_000785519.npy,0,0,Normal,False,0.9999336004257202,0.0007888735271990299,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,3.016971459146589e-05,0.9999034307111287,True,0.7762330770492554,Normal,0.9999336004257202,Scratch,3.016971459146589e-05,Edge-Loc,2.0749545001308434e-05,0.009956374924513511,0.9999336004257202,8.038910891627893e-06,4.037093576103601e-12,2.0749545001308434e-05,6.893138220220862e-07,6.773477252863813e-06,2.8327549182229073e-13,5.107532452530705e-12,3.016971459146589e-05,33,37,953,62,0.06505771248688352,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000785531:0,artifacts/input_files/record_000785531.npy,0,0,Normal,False,0.9999785423278809,0.0002794399333652109,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,9.671085535956081e-06,0.9999688712423449,True,0.7762330770492554,Normal,0.9999785423278809,Scratch,9.671085535956081e-06,Edge-Loc,7.190903488663025e-06,0.009956374924513511,0.9999785423278809,1.9459287159406813e-06,3.7120455906140826e-13,7.190903488663025e-06,2.548079010011861e-07,2.4539469904993894e-06,1.9235582907322496e-14,5.076572300553861e-13,9.671085535956081e-06,33,37,952,74,0.07773109243697479,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000785975:0,artifacts/input_files/record_000785975.npy,0,0,Normal,False,0.9999536275863647,0.0005633710534311831,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,2.387522363278549e-05,0.999929752362732,True,0.7762330770492554,Normal,0.9999536275863647,Scratch,2.387522363278549e-05,Edge-Loc,1.4469845154962968e-05,0.009956374924513511,0.9999536275863647,2.3070333554642275e-06,1.832448038793788e-12,1.4469845154962968e-05,7.897521641098137e-07,4.9632203626970295e-06,7.431853526682075e-14,2.0894588143027804e-12,2.387522363278549e-05,33,37,952,74,0.07773109243697479,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000786178:0,artifacts/input_files/record_000786178.npy,0,0,Normal,False,0.9998904466629028,0.0012544578639790416,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,3.859828211716376e-05,0.9998518483807857,True,0.7762330770492554,Normal,0.9998904466629028,Scratch,3.859828211716376e-05,Edge-Loc,3.542950435075909e-05,0.009956374924513511,0.9998904466629028,2.2713014914188534e-05,3.6118924691408427e-12,3.542950435075909e-05,6.188225825098925e-07,1.2184863408037927e-05,2.517195707516656e-13,5.553660829826779e-12,3.859828211716376e-05,33,37,953,77,0.080797481636936,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000786216:0,artifacts/input_files/record_000786216.npy,0,0,Normal,False,0.9999624490737915,0.00046275585191324353,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,1.8158831153414212e-05,0.9999442902426381,True,0.7762330770492554,Normal,0.9999624490737915,Edge-Loc,1.8158831153414212e-05,Scratch,1.4431991985475179e-05,0.009956374924513511,0.9999624490737915,1.831617169045785e-06,5.491990326053631e-13,1.8158831153414212e-05,1.0890965995713486e-06,2.0597158254531678e-06,7.009797337855991e-14,1.2552624955100566e-12,1.4431991985475179e-05,33,37,952,93,0.0976890756302521,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000786223:0,artifacts/input_files/record_000786223.npy,0,0,Normal,False,0.9971185922622681,0.023129820823669434,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,0.001310129533521831,0.9958084627287462,True,0.7762330770492554,Normal,0.9971185922622681,Scratch,0.001310129533521831,Edge-Loc,0.0009188589174300432,0.009956374924513511,0.9971185922622681,9.26493521546945e-05,5.153106830135812e-10,0.0009188589174300432,1.8140943211619742e-05,0.0005415322375483811,7.83092427708576e-12,6.973828181600084e-10,0.001310129533521831,33,37,952,102,0.10714285714285714,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000786265:0,artifacts/input_files/record_000786265.npy,0,3,Edge-Loc,True,0.5381432771682739,0.6908369660377502,ABSTAIN,Confidence is below the frozen abstain threshold.,False,,,0.46180012822151184,0.07634314894676208,True,0.7762330770492554,Edge-Loc,0.5381432771682739,Edge-Ring,0.46180012822151184,Normal,4.7518016799585894e-05,0.009956374924513511,4.7518016799585894e-05,1.322681186799457e-09,7.879611962913202e-10,0.5381432771682739,0.46180012822151184,1.2776847597706364e-06,4.2236424633301795e-06,2.378392082391656e-06,1.1731473250620184e-06,33,37,952,133,0.13970588235294118,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
record_000786425:0,artifacts/input_files/record_000786425.npy,0,0,Normal,False,0.9999444484710693,0.0006566266529262066,AUTO_ACCEPT,Production-enabled class meets the frozen confidence and probability-margin requirements.,True,0.9441788792610168,0.1,3.544652645359747e-05,0.9999090019446157,True,0.7762330770492554,Normal,0.9999444484710693,Edge-Loc,3.544652645359747e-05,Scratch,1.3386100363277365e-05,0.009956374924513511,0.9999444484710693,1.8394403014099225e-06,5.433066648484475e-13,3.544652645359747e-05,2.433555437164614e-06,2.4691855742275948e-06,1.584070873604515e-13,1.917275149407316e-12,1.3386100363277365e-05,33,37,951,74,0.07781282860147214,"{'source_height': 33, 'source_width': 37, 'resized_height': 86, 'resized_width': 96, 'padding_top': 5, 'padding_bottom': 5, 'padding_left': 0, 'padding_right': 0, 'scale': 2.5945945945945947}"
